Number Energy PSNR
15509 6.8037408 13.9742
15510 6.3517094 14.0533
15511 8.2027056 20.0444
15512 8.3474472 13.3179
15513 9.3192596 11.7347
15514 9.1462412 12.9428
15515 8.671283 14.9181
15516 8.387628 19.1717
15517 7.6768472 15.3136
15518 7.2950868 14.4128
15519 7.0260976 15.3688
15520 6.6307586 15.7881
15521 8.2219912 27.2302
15522 9.5389816 14.2233
15523 9.1701082 12.6225
15524 9.0058466 13.0882
15525 8.8519858 15.4571
15526 10.4333052 22.4473
15527 8.3805428 15.6529
15528 7.4441366 14.4698
15529 6.9915762 15.6774
15530 5.9774976 17.2512
15531 8.2328212 26.0444
15532 8.5493458 14.0846
15533 9.352102 12.6427
15534 9.3668388 11.9142
15535 8.3689314 13.0343
15536 7.9207512 15.0994
15537 7.3358926 13.3553
15538 7.092999 13.1401
15539 6.744543 13.9795
15540 6.2615706 13.9967
15541 8.8173694 12.4945
15542 8.64652 10.1655
15543 9.144119 0
15544 9.1443164 0
15545 8.6754982 10.2718
15546 8.4188832 11.1232
15547 7.8538962 10.2137
15548 6.908445 10.5301
15549 6.7620302 11.0537
15550 6.2135498 10.9408
15551 9.3201268 15.355
15552 9.6033594 11.8094
15553 9.935123 10.3007
15554 10.409836 11.5333
15555 9.4732076 12.4735
15556 9.1937838 14.1572
15557 8.6683284 12.524
15558 8.268539 12.9779
15559 8.2934798 13.8158
15560 7.4475608 14.3699
15561 8.630707 18.5834
15562 9.723159 13.0103
15563 9.721319 11.4568
15564 9.4116588 12.6697
15565 9.520401 14.294
15566 9.3960474 17.8843
15567 8.838935 14.4384
15568 9.0384044 14.8394
15569 8.4867388 16.2504
15570 7.9290458 17.2333
15571 9.7038544 21.227
15572 9.6684722 13.8213
15573 9.553323 12.4054
15574 10.5849126 13.1506
15575 9.180037 15.2924
15576 9.2461018 21.3061
15577 8.9345982 15.4347
15578 8.168209 16.0797
15579 8.2540944 18.1446
15580 6.691483 20.2084
15581 10.0388194 19.7831
15582 9.3673804 13.5191
15583 10.0509692 12.2555
15584 10.11893 11.563
15585 9.5480996 12.4778
15586 9.1519074 14.2498
15587 8.8813388 12.5385
15588 7.852496 12.9997
15589 7.9762146 13.8246
15590 7.635929 14.3252
15591 10.8264364 11.9758
15592 9.6644332 0
15593 10.1030788 0
15594 10.1454568 0
15595 9.5321494 10.1894
15596 9.141985 10.8169
15597 8.8915622 10.0369
15598 8.261079 10.5565
15599 7.8811928 10.9574
15600 7.5075332 11.2014
15601 9.5689238 18.7439
15602 11.3558918 12.8964
15603 11.7337172 11.8354
15604 10.8571572 13.3995
15605 10.1921414 15.5929
15606 11.2598288 20.4998
15607 10.4516976 15.7815
15608 9.6130558 14.6383
15609 8.8044652 16.9323
15610 7.7860328 18.1259
15611 9.5473136 21.9717
15612 9.9081004 13.4512
15613 10.308966 12.3417
15614 10.191998 13.3734
15615 10.0609318 15.7905
15616 9.9017206 21.4808
15617 9.636967 15.8383
15618 9.050037 14.9733
15619 8.8023034 16.4929
15620 8.256107 18.6176
15621 9.5910766 19.1736
15622 11.176503 12.9269
15623 10.8123266 12.0871
15624 10.500612 12.302
15625 10.3361248 14.0103
15626 9.982904 17.1154
15627 9.649565 13.9807
15628 9.5079546 13.7039
15629 8.7893946 14.7381
15630 8.1349148 16.6074
15631 9.5302514 18.5917
15632 9.6958526 12.5509
15633 10.26938 11.8353
15634 10.437658 13.4049
15635 10.0297324 15.5755
15636 9.8501594 20.4377
15637 9.6962418 15.7674
15638 9.101303 14.6447
15639 9.0797116 16.9371
15640 8.337068 18.1992
15641 9.7188828 14.4423
15642 10.024838 11.3612
15643 10.4520458 10.5352
15644 10.2240446 12.1305
15645 10.0426962 13.3639
15646 9.796292 15.4098
15647 10.0810078 13.6063
15648 9.4417774 13.7405
15649 10.1290206 14.6821
15650 8.1887196 14.9536
15651 10.3037056 18.7485
15652 9.9243994 12.8871
15653 10.3769826 11.8175
15654 10.4148358 13.4036
15655 10.8083888 15.5695
15656 9.7667918 20.3932
15657 9.3722622 15.7643
15658 9.2276534 14.6637
15659 8.7127946 16.94
15660 7.8073706 18.0959
15661 9.6036938 21.9664
15662 9.9724144 13.4589
15663 10.2975252 12.3347
15664 10.7487238 13.377
15665 10.1362618 15.7851
15666 9.8833464 21.5002
15667 9.3511542 15.8355
15668 9.087781 14.9633
15669 9.6270494 16.4925
15670 8.2852976 18.6408
15671 9.851579 19.1208
15672 9.9734876 12.8762
15673 10.3519642 12.0926
15674 10.3333046 12.3136
15675 10.2990994 13.9427
15676 9.8261292 17.1198
15677 9.6968822 13.9012
15678 9.0031982 13.7049
15679 8.623111 14.7864
15680 8.1574342 16.6098
15681 9.7789694 18.5335
15682 10.5703578 12.5702
15683 10.2849454 11.797
15684 10.4311158 13.4055
15685 9.9828104 15.5611
15686 9.9595468 20.4142
15687 9.4234138 15.7571
15688 9.397702 14.6624
15689 10.4935244 16.9503
15690 8.5202856 18.1776
15691 9.735782 14.3918
15692 9.9797036 11.4816
15693 10.4573472 10.5237
15694 10.4768072 12.1255
15695 10.1276374 13.3794
15696 9.8906546 15.4884
15697 10.7096788 13.66
15698 9.3710034 13.7586
15699 8.455923 14.6365
15700 8.2730276 15.0337
15701 9.7421112 18.6903
15702 9.9363038 12.977
15703 10.5924484 12.0662
15704 10.3034678 13.4049
15705 10.2283998 15.7286
15706 9.9423278 20.5936
15707 9.7555988 15.9131
15708 9.4266668 13.8457
15709 9.407859 14.9015
15710 8.6191872 15.9878
15711 9.7292526 21.9816
15712 10.1963876 13.5723
15713 10.2812734 12.4496
15714 10.6131818 13.3478
15715 10.1656248 15.6353
15716 9.8515592 20.8412
15717 9.9096926 15.6618
15718 8.9929672 13.3898
15719 8.6126066 14.4311
15720 8.537993 15.7893
15721 9.6896274 19.1732
15722 10.1878248 13.0586
15723 10.360724 12.3105
15724 10.3197948 12.0958
15725 12.4152038 13.805
15726 9.8702152 16.6924
15727 9.5209042 13.8951
15728 9.5105218 13.2277
15729 8.6764874 13.724
15730 8.9388144 14.8855
15731 9.981441 18.583
15732 10.0297724 12.7663
15733 10.3085778 12.2152
15734 10.5167026 13.402
15735 10.1962176 15.7233
15736 9.8189208 20.5832
15737 9.294281 15.8995
15738 9.3791798 13.8162
15739 8.601433 14.8962
15740 8.2480284 15.9424
15741 9.8536604 14.3816
15742 10.1629654 11.4854
15743 10.9087956 11.0014
15744 10.4180516 12.3191
15745 10.0607468 13.6915
15746 9.746657 15.8423
15747 9.2966186 13.9092
15748 8.927526 13.3145
15749 8.2356322 13.8746
15750 8.1757038 14.7932
15751 11.882562 18.0808
15752 12.9480356 12.9784
15753 13.0320974 11.8716
15754 13.093917 13.4162
15755 12.9381988 15.7231
15756 13.0264748 20.6185
15757 12.3453998 15.9001
15758 12.1324376 14.9032
15759 11.0935926 16.2015
15760 11.264303 17.7989
15761 11.4540434 20.5904
15762 12.9092866 13.5877
15763 13.1196472 12.3658
15764 13.188415 13.3764
15765 13.4031726 15.8064
15766 13.600189 21.6706
15767 12.404787 15.844
15768 11.61812 14.9461
15769 11.3250098 16.5237
15770 11.244451 18.1899
15771 11.95049 18.0885
15772 12.8669156 13.0524
15773 13.380146 12.1764
15774 13.09046 12.3008
15775 13.0241196 13.9971
15776 12.9248928 17.1369
15777 11.934222 13.9345
15778 11.6397538 14.2006
15779 11.2662306 15.2868
15780 9.8382774 15.8251
15781 12.3670874 17.4936
15782 11.985942 12.7804
15783 13.3461536 11.9178
15784 13.187788 13.403
15785 13.6432654 15.7307
15786 12.0934052 20.6554
15787 11.5855164 15.8955
15788 12.0038646 14.8413
15789 11.4495042 16.163
15790 11.5406332 17.0727
15791 11.9865306 14.0895
15792 13.2208472 11.4942
15793 13.4017704 10.5858
15794 13.57794 12.1865
15795 12.9573302 13.7545
15796 12.1452512 15.9111
15797 11.9455218 13.9969
15798 11.5682486 13.6709
15799 11.7405472 14.5631
15800 11.8107702 14.9661
15801 9.2107162 18.6871
15802 9.874157 12.8841
15803 9.94025 11.82
15804 10.005619 13.3913
15805 9.6008138 15.5792
15806 9.3734938 20.4222
15807 9.0099396 15.7507
15808 9.0772242 14.6467
15809 8.4439312 16.9061
15810 8.0700788 18.0934
15811 9.4141542 21.9559
15812 10.9305226 13.4498
15813 9.9911112 12.3379
15814 10.1237988 13.3891
15815 9.7785888 15.7847
15816 10.1856486 21.436
15817 9.5894274 15.8354
15818 8.8868792 14.9576
15819 8.179236 16.4587
15820 7.2787394 18.522
15821 9.232935 19.163
15822 9.831233 12.8919
15823 11.35231 12.1192
15824 11.3127262 12.2977
15825 12.1610062 14.0199
15826 10.4943506 16.991
15827 9.1333268 14.003
15828 8.8663624 13.6951
15829 8.3734008 14.7502
15830 7.9264534 16.6005
15831 9.119629 18.5787
15832 9.6398076 12.5618
15833 9.9566708 11.8047
15834 11.0810992 13.4024
15835 10.800139 15.5825
15836 10.3834886 20.4624
15837 9.93435 15.7527
15838 10.2662034 15.4246
15839 7.8891244 15.9455
15840 8.351577 18.0766
15841 11.061358 14.3789
15842 11.0685712 11.3433
15843 9.9277576 10.5193
15844 9.8883196 12.1276
15845 9.5808106 13.3634
15846 9.2438 15.351
15847 8.739658 13.6371
15848 8.4184854 13.7507
15849 8.1710286 14.6045
15850 7.8447178 14.8935
15851 9.024124 18.7199
15852 9.529279 12.8661
15853 10.6254252 11.8307
15854 11.2180316 13.4043
15855 9.401652 15.5672
15856 9.4327018 20.4216
15857 10.0145214 15.7598
15858 9.170593 15.4045
15859 8.5416346 16.8913
15860 8.0472784 18.0988
15861 9.1540794 22.015
15862 9.742582 13.4639
15863 9.7390446 12.3367
15864 9.6350288 13.387
15865 9.4629584 15.784
15866 9.5356484 21.4972
15867 10.0194878 15.8251
15868 9.8708676 14.9414
15869 8.8337416 16.4642
15870 7.1414366 18.6586
15871 9.232381 19.1996
15872 9.5990012 12.8834
15873 10.1949866 12.1152
15874 10.0870382 12.3087
15875 10.0555698 14.0039
15876 9.6497132 17.1631
15877 9.1449504 13.987
15878 8.8175954 13.7168
15879 8.2972252 14.7492
15880 8.0075764 16.6465
15881 9.1006486 18.5931
15882 9.6163108 12.5448
15883 9.8940226 11.825
15884 9.6653298 13.4022
15885 9.5965072 15.5832
15886 9.4356338 20.4278
15887 8.701674 15.748
15888 8.5845286 14.6589
15889 8.1932536 16.9259
15890 7.7660384 18.1182
15891 11.004325 14.3988
15892 9.5451584 11.3675
15893 9.944979 10.5171
15894 10.0667596 12.1239
15895 9.5314546 13.3514
15896 9.4277924 15.4647
15897 8.7237982 13.5943
15898 8.584279 13.76
15899 8.2434148 14.6058
15900 7.1136928 14.9151
15901 9.8962188 18.6796
15902 10.8203248 12.9701
15903 10.0773966 12.0653
15904 10.093543 13.3906
15905 9.6810538 15.7204
15906 9.5005578 20.5612
15907 9.12359 15.8904
15908 8.6960782 13.8015
15909 8.357288 14.8225
15910 7.9268984 15.1882
15911 9.1411216 21.9955
15912 9.4965018 13.5868
15913 9.7550834 12.4472
15914 9.8060072 13.3324
15915 9.4575214 15.6308
15916 9.2545702 20.8764
15917 8.771617 15.6666
15918 8.8863062 13.3787
15919 8.310832 14.402
15920 7.9143102 15.6971
15921 9.095628 19.1127
15922 9.635724 13.0571
15923 9.765902 12.3218
15924 9.9019086 12.2303
15925 9.73404 13.8118
15926 9.3314876 16.663
15927 8.9595292 13.8975
15928 9.2331138 12.7651
15929 8.2650692 13.682
15930 8.2966518 14.8473
15931 9.4190504 18.5729
15932 9.6921332 12.8251
15933 9.8206546 12.2529
15934 9.9015808 13.3954
15935 9.4881978 15.7193
15936 9.0495734 20.5372
15937 8.667861 15.8996
15938 8.5599618 13.8275
15939 8.1763362 14.8549
15940 7.9273428 17.0759
15941 9.1821408 15.0659
15942 9.7129352 11.4864
15943 10.5035418 10.3013
15944 10.4112532 12.2606
15945 10.2190232 13.8481
15946 9.1481394 16.8605
15947 8.7312278 14.1943
15948 8.6967392 13.1852
15949 8.219595 14.2331
15950 7.8307788 15.0799
15951 11.4295972 18.6975
15952 11.9051472 12.9145
15953 12.9328206 11.8372
15954 13.4182514 13.3094
15955 11.7631146 15.7914
15956 11.93254 23.8846
15957 11.2617006 16.1307
15958 11.9338456 14.6975
15959 10.8108074 16.3844
15960 9.7241802 20.5271
15961 13.0129326 21.4817
15962 11.4699782 13.3998
15963 11.398008 12.3063
15964 11.2245894 13.2635
15965 11.2714558 15.9371
15966 11.2493216 26.0635
15967 11.1615046 15.9852
15968 11.5569512 14.9525
15969 11.4167744 16.9258
15970 9.924015 20.7072
15971 11.5613248 18.4275
15972 13.2039618 12.9472
15973 13.1063684 12.0874
15974 11.9581348 12.2139
15975 11.5262594 14.0377
15976 12.6505868 18.2267
15977 11.2948104 13.9822
15978 11.4799758 13.4414
15979 11.9324536 14.673
15980 10.3993878 17.6204
15981 11.3709072 17.8677
15982 11.7721412 12.559
15983 12.8285244 11.8503
15984 11.6245678 13.3129
15985 11.3909834 15.8116
15986 11.4896608 24.0604
15987 11.1782604 16.1334
15988 11.6636314 14.6954
15989 11.2962502 16.6677
15990 9.7736774 20.5467
15991 11.5726978 14.3834
15992 11.4510052 11.4047
15993 11.9190766 10.5965
15994 11.501719 12.1377
15995 11.3931756 13.917
15996 11.4433808 16.4971
15997 11.576428 14.2553
15998 11.8240086 13.6241
15999 11.3451458 14.911
16000 10.1551122 16.8976
16001 8.2820758 19.3037
16002 8.4339218 12.8056
16003 8.9012904 11.7895
16004 8.778435 13.4636
16005 8.542105 15.9779
16006 8.3451376 23.4264
16007 8.1841614 16.2035
16008 8.0840222 16.1904
16009 7.931741 18.3261
16010 6.9216878 23.0441
16011 8.1566392 22.9813
16012 8.5974748 13.3453
16013 8.6728436 12.2734
16014 8.6483682 13.5009
16015 8.4547156 15.756
16016 8.51215 22.6091
16017 8.3115156 15.8121
16018 8.5583182 16.6599
16019 7.916415 19.2537
16020 7.3060012 27.6891
16021 8.0892926 19.5136
16022 8.429468 12.7508
16023 8.6787078 12.0188
16024 8.758082 12.3434
16025 8.4090966 14.0199
16026 8.4134348 18.0599
16027 7.9998468 13.918
16028 8.043629 15.1591
16029 7.9064968 16.619
16030 7.4243216 19.7199
16031 8.2708328 18.8337
16032 8.4544798 12.3955
16033 8.8164816 11.7289
16034 8.6710486 13.4645
16035 8.5342428 16.0041
16036 8.1437002 23.437
16037 8.0674164 16.2202
16038 8.172596 16.1808
16039 7.7039166 18.3632
16040 7.845309 23.0878
16041 8.363074 14.6956
16042 9.211432 11.299
16043 9.448053 10.4863
16044 8.9952492 12.3211
16045 9.7190756 13.8951
16046 8.5998628 16.7834
16047 8.224507 14.2545
16048 8.0286156 13.6449
16049 7.8781728 14.6941
16050 7.4272778 15.9452
16051 8.1975586 19.2357
16052 8.5441188 12.7606
16053 8.8736486 11.7555
16054 8.704113 13.4682
16055 8.8675172 16.0014
16056 9.1662496 23.6605
16057 8.1114474 16.2099
16058 8.0145624 16.2107
16059 7.9487902 18.3601
16060 7.2745358 23.0362
16061 8.359792 22.9606
16062 8.4943848 13.4651
16063 8.7134832 12.2509
16064 8.7379324 13.1784
16065 9.0634618 15.811
16066 8.849643 22.8343
16067 8.1131258 15.8298
16068 8.1061718 16.6856
16069 7.615946 19.3249
16070 7.406126 27.3606
16071 8.1919242 19.4617
16072 8.704072 12.9128
16073 8.9131968 11.9964
16074 9.026783 12.34
16075 8.6318026 14.0397
16076 8.486408 18.1448
16077 8.1009916 13.9554
16078 8.1238278 15.1478
16079 7.9773166 16.6796
16080 7.3197872 19.6286
16081 8.2874652 18.8079
16082 10.2437194 12.5971
16083 8.8071866 11.705
16084 8.5855144 13.4552
16085 8.5016756 16.0032
16086 8.2918624 23.4408
16087 8.1077308 16.2045
16088 7.91569 16.1815
16089 7.306173 18.3349
16090 7.2965086 22.9044
16091 8.2752038 14.6404
16092 8.9671516 11.2858
16093 8.8956666 10.4759
16094 10.0431748 12.3334
16095 8.5105072 13.8983
16096 8.2274348 16.6647
16097 8.157347 14.1989
16098 8.1908626 13.6305
16099 7.6194286 14.7126
16100 7.4232896 15.9813
16101 8.150508 19.2712
16102 8.6330782 12.8833
16103 8.8331278 12.0167
16104 8.7715328 13.1821
16105 8.5698018 15.6636
16106 8.5394418 21.1698
16107 8.2688188 15.8451
16108 8.238184 15.6952
16109 7.9470056 17.1672
16110 7.087195 22.5305
16111 8.116035 23.0646
16112 9.4352844 13.4829
16113 9.367214 12.3914
16114 9.0726782 12.9067
16115 8.5367414 15.3904
16116 8.2942878 20.8293
16117 8.1605006 15.4231
16118 8.0828404 15.9707
16119 7.4218798 18.8822
16120 7.424586 27.3271
16121 8.1087856 19.621
16122 8.6907748 12.9382
16123 8.8574334 12.2545
16124 8.8636912 11.9223
16125 9.4120828 13.747
16126 9.815192 16.8313
16127 8.06038 13.6195
16128 8.157733 14.8987
16129 7.8351718 16.4322
16130 7.3851148 19.2737
16131 8.0515946 18.9582
16132 8.7139128 12.6423
16133 9.0353238 12.1441
16134 8.7245214 13.1768
16135 8.4640964 15.6634
16136 8.4682778 21.1848
16137 8.0983332 15.8711
16138 8.170288 15.6776
16139 7.8140166 18.0005
16140 7.3077398 22.3978
16141 8.2429868 14.589
16142 8.6119962 11.3664
16143 9.0129464 10.9087
16144 9.9879906 12.4073
16145 8.5416682 14.0475
16146 8.99181 16.8694
16147 8.5258618 14.3821
16148 7.7049582 14.1516
16149 7.7409004 15.2329
16150 7.2626962 16.6933
16151 11.569878 18.5219
16152 11.5113852 12.8725
16153 11.6297108 11.8039
16154 11.456723 13.4006
16155 11.3856524 15.7685
16156 11.2514954 22.9351
16157 11.9497926 15.9719
16158 11.550379 16.1566
16159 9.6995142 18.311
16160 9.82007 23.2524
16161 10.4745684 21.3049
16162 11.4424458 13.4912
16163 13.0258264 12.3109
16164 11.5229882 13.2873
16165 11.4491786 15.9731
16166 11.398046 24.011
16167 10.1911916 15.8375
16168 10.329286 16.8925
16169 9.6299542 19.4874
16170 9.113257 31.3899
16171 11.4893844 18.413
16172 11.4918102 12.958
16173 11.482178 12.0978
16174 11.4729004 12.3576
16175 11.4707032 14.2621
16176 11.4754724 18.2229
16177 10.1964938 14.2059
16178 11.4255932 15.3035
16179 10.037518 16.7774
16180 10.0337668 19.6708
16181 11.1467938 17.7612
16182 11.357566 12.6286
16183 11.5599426 11.8304
16184 11.4803682 13.4102
16185 12.903935 15.7716
16186 11.5358322 21.9481
16187 11.39783 15.9722
16188 10.5950124 16.1523
16189 10.3894738 18.3568
16190 9.918227 23.1624
16191 11.4707322 14.2818
16192 12.229839 11.3463
16193 11.646133 10.546
16194 11.4806536 12.3291
16195 11.5772618 14.0693
16196 11.4727408 16.7791
16197 11.1759532 14.3638
16198 10.7353488 13.9044
16199 11.7904614 15.0616
16200 8.9458378 16.0957
16201 8.6820474 16.0236
16202 7.4801372 12.0394
16203 8.9646562 10.566
16204 9.710079 11.9383
16205 7.9440702 13.2441
16206 7.1274728 15.7824
16207 8.369247 13.6615
16208 7.2176842 12.9871
16209 6.688683 13.9144
16210 6.0579708 14.8012
16211 8.3773678 20.0652
16212 7.5905464 13.2384
16213 7.9532858 11.6636
16214 8.131402 12.9054
16215 8.1069292 15.0364
16216 7.8179958 20.4969
16217 7.3774798 15.3934
16218 7.0450334 15.0394
16219 6.6170158 16.7273
16220 6.484151 19.0899
16221 7.1033816 24.8617
16222 7.3720438 14.1275
16223 8.7130316 12.5354
16224 8.2509322 13.0521
16225 8.2667862 15.6042
16226 8.039435 24.6208
16227 6.9626384 15.4973
16228 6.8468206 16.1139
16229 6.6072256 18.4198
16230 6.0084806 28.1059
16231 7.1888076 22.3682
16232 8.0381434 13.9272
16233 8.3996446 12.5639
16234 8.173562 11.9569
16235 7.7642836 13.2365
16236 7.3464778 15.8097
16237 7.1536374 13.6283
16238 6.7868624 12.9722
16239 6.8443896 13.799
16240 6.3854302 14.8218
16241 7.6811658 12.3027
16242 7.8876704 10.1083
16243 8.8979864 0
16244 9.043765 9.99619
16245 7.6659808 10.6633
16246 8.0624924 11.5137
16247 7.5134214 10.6195
16248 6.7056724 0
16249 7.18808 10.2253
16250 6.1884586 10.6763
16251 9.0464408 16.0505
16252 7.7338904 12.0508
16253 8.1046436 10.5369
16254 8.4841208 11.9412
16255 7.6931284 13.2508
16256 7.4683982 15.8331
16257 7.1221652 13.6859
16258 6.9750292 12.9795
16259 6.7923804 13.8073
16260 6.1303982 14.7381
16261 7.2275504 20.0447
16262 7.5403652 13.2285
16263 8.035513 11.661
16264 8.2938466 12.9068
16265 8.204295 15.007
16266 8.07075 20.5123
16267 7.5656188 15.4403
16268 7.3681894 15.0381
16269 6.766201 16.7916
16270 6.3185772 19.1309
16271 7.1951572 24.8792
16272 7.520582 14.1261
16273 7.8723166 12.5257
16274 7.8677526 13.0578
16275 7.4993582 15.6369
16276 8.1159764 24.686
